alpha,k,time
41,64,855376
41,64,864339
41,64,880234
41,64,850109
41,64,847672
41,64,850507
41,64,862863
41,64,836649
41,64,842529
41,64,865810
41,64,845728
41,65,848738
41,65,850587
41,65,846304
41,65,857739
41,65,864325
41,65,878620
41,65,835852
41,65,836396
41,65,852787
41,65,898236
41,65,836145
41,65,839953
41,65,849985
41,65,865535
41,65,844542
41,65,875629
41,65,843284
41,65,850823
41,65,849608
41,65,864672
41,66,845006
41,66,876938
41,66,864876
41,66,872474
41,66,836476
41,66,845282
41,66,864313
41,66,872115
41,66,837344
41,66,835127
41,66,853249
41,66,870723
41,66,866055
41,66,874091
41,66,849444
41,66,874639
41,66,873040
41,66,862655
41,66,838316
41,66,845662
41,67,858094
41,67,862401
41,67,851163
41,67,871584
41,67,848923
41,67,847207
41,67,859641
41,67,878468
41,67,839535
41,67,862382
41,67,858205
41,67,881961
41,67,834647
41,67,839913
41,67,844637
41,67,864104
41,67,844375
41,67,874652
41,67,845745
41,67,851721
41,68,850103
41,68,843383
41,68,842320
41,68,879194
41,68,855281
41,68,852549
41,68,863589
41,68,864610
41,68,859009
41,68,851239
41,68,844087
41,68,873192
41,68,843297
41,68,854076
41,68,857455
41,68,877577
41,68,835109
41,68,868022
41,68,857405
41,68,867216
41,69,835088
41,69,848221
41,69,864521
41,69,868883
41,69,848279
41,69,884612
41,69,849100
41,69,860087
41,69,836388
41,69,843238
41,69,850017
41,69,859979
41,69,870701
41,69,847151
41,69,836978
41,69,839645
41,69,838109
41,69,847494
41,69,836028
41,69,848962
41,70,845930
41,70,882449
41,70,852557
41,70,847253
41,70,835389
41,70,870330
41,70,846487
41,70,862725
41,70,839658
41,70,866614
41,70,835683
41,70,847475
41,70,860040
41,70,847117
41,70,867544
41,70,847531
41,70,849673
41,70,846533
41,70,848847
41,70,877652
41,71,862022
41,71,873067
41,71,835979
41,71,839912
41,71,851540
41,71,872900
41,71,849121
41,71,850523
41,71,844741
41,71,862355
41,71,864505
41,71,841042
41,71,847983
41,71,847587
41,71,859565
41,71,849965
41,71,850715
41,71,864431
41,71,848137
41,71,868237
41,72,835333
41,72,839982
41,72,837209
41,72,855300
41,72,836313
41,72,837829
41,72,835974
41,72,841066
41,72,849772
41,72,835419
41,72,835749
41,72,839172
41,72,837133
41,72,852958
41,72,836596
41,72,837710
41,72,837932
41,72,851178
41,72,840327
41,72,835874
41,73,837622
41,73,839425
41,73,849519
41,73,840097
41,73,835831
41,73,841999
41,73,836300
41,73,857433
41,73,834899
41,73,840295
41,73,840125
41,73,841176
41,73,852291
41,73,839346
41,73,837843
41,73,836956
41,73,856839
41,73,838949
41,73,836272
41,73,838871
41,74,835497
41,74,850781
41,74,868563
41,74,867819
41,74,846763
41,74,881619
41,74,848606
41,74,841282
41,74,846147
41,74,878798
41,74,849045
41,74,844135
41,74,847178
41,74,836442
41,74,836490
41,74,853873
41,74,851661
41,74,870139
41,74,836315
41,74,870762
41,75,848436
41,75,838489
41,75,867472
41,75,866675
41,75,856159
41,75,874471
41,75,838361
41,75,838085
41,75,845767
41,75,863727
41,75,836297
41,75,862396
41,75,848911
41,75,850926
41,75,848270
41,75,887876
41,75,835630
41,75,865897
41,75,858744
41,75,874171
41,76,845846
41,76,886288
41,76,836109
41,76,849794
41,76,843225
41,76,875039
41,76,844518
41,76,871219
41,76,836439
41,76,835853
41,76,841402
41,76,861400
41,76,849677
41,76,837196
41,76,845028
41,76,878670
41,76,862975
41,76,861346
41,76,868124
41,76,867504
41,77,848567
41,77,864561
41,77,839691
41,77,865744
41,77,836310
41,77,871790
41,77,862610
41,77,860896
41,77,862649
41,77,853947
41,77,850399
41,77,858754
41,77,850154
41,77,866075
41,77,865486
41,77,893651
41,77,863080
41,77,861947
41,77,837153
41,77,849711
41,78,881647
41,78,869931
41,78,851350
41,78,861341
41,78,861360
41,78,848528
41,78,860054
41,78,872064
41,78,835630
41,78,863439
41,78,848569
41,78,835821
41,78,866687
41,78,836441
41,78,858854
41,78,871761
41,78,838416
41,78,838625
41,78,856622
41,78,852315
41,79,845808
41,79,885049
41,79,836090
41,79,864247
41,79,848271
41,79,874818
41,79,836073
41,79,845900
41,79,874464
41,79,873699
41,79,847103
41,79,885004
41,79,861655
41,79,873584
41,79,847499
41,79,877045
41,79,843772
41,79,864236
41,79,844849
41,79,847408
41,80,848510
41,80,874172
41,80,868889
41,80,839720
41,80,845961
41,80,873890
41,80,847740
41,80,842935
41,80,847478
41,80,874128
41,80,844012
41,80,868418
41,80,836203
41,80,862101
41,80,847077
41,80,885324
41,80,837106
41,80,840878
41,80,837653
41,80,841081
41,81,846398
41,81,869508
41,81,845078
41,81,848170
41,81,847035
41,81,894876
41,81,848505
41,81,846551
41,81,864707
41,81,872684
41,81,847504
41,81,876706
41,81,836622
41,81,839551
41,81,847875
41,81,866361
41,81,843956
41,81,872976
41,81,864270
41,81,880077
41,82,847143
41,82,848747
41,82,838249
41,82,850363
41,82,848631
41,82,881976
41,82,840063
41,82,845888
41,82,848209
41,82,835770
41,82,847213
41,82,878080
41,82,836807
41,82,851394
41,82,836213
41,82,872073
41,82,867012
41,82,852714
41,82,838044
41,82,863209
41,83,848593
41,83,882300
41,83,851181
41,83,863252
41,83,847579
41,83,882942
41,83,865065
41,83,852201
41,83,837581
41,83,840402
41,83,864638
41,83,879710
41,83,856567
41,83,866146
41,83,836269
41,83,871164
41,83,861745
41,83,855493
41,83,850179
41,83,882969
41,84,857586
41,84,857852
41,84,836889
41,84,862989
41,84,835483
41,84,851244
41,84,850144
41,84,890564
41,84,837746
41,84,868161
41,84,848124
41,84,840530
41,84,847944
41,84,855399
41,84,858101
41,84,875489
41,84,862038
41,84,870564
41,84,847531
41,84,864443
41,85,847819
41,85,852463
41,85,866510
41,85,837831
41,85,863781
41,85,857017
41,85,846055
41,85,883367
41,85,849119
41,85,841356
41,85,847814
41,85,884876
41,85,839418
41,85,853183
41,85,847935
41,85,852053
41,85,840691
41,85,837010
41,85,855323
41,85,852470
41,86,837249
41,86,866811
41,86,877409
41,86,870132
41,86,846675
41,86,880116
41,86,852154
41,86,863896
41,86,837707
41,86,867623
41,86,846934
41,86,894707
41,86,842817
41,86,836896
41,86,836203
41,86,851032
41,86,859381
41,86,856666
41,86,836663
41,86,871253
41,87,837931
41,87,901494
41,87,861596
41,87,871813
41,87,849587
41,87,884135
41,87,847466
41,87,850818
41,87,847378
41,87,875108
41,87,850597
41,87,859316
41,87,850095
41,87,874361
41,87,845491
41,87,861520
41,87,845754
41,87,874718
41,87,866641
41,87,872640
41,88,848829
41,88,870224
41,88,849718
41,88,838761
41,88,860611
41,88,874982
41,88,851687
41,88,885940
41,88,848148
41,88,861794
41,88,860765
41,88,841234
41,88,849089
41,88,863253
41,88,848262
41,88,851432
41,88,845424
41,88,848814
41,88,877863
41,88,848205
41,89,879525
41,89,837515
41,89,863683
41,89,869204
41,89,874781
41,89,848043
41,89,854107
41,89,863755
41,89,857045
41,89,858529
41,89,851956
41,89,856017
41,89,879818
41,89,838519
41,89,844583
41,89,855596
41,89,884379
41,89,850126
41,89,852117
41,89,844743
41,90,874040
41,90,862261
41,90,878747
41,90,843744
41,90,877741
41,90,859940
41,90,866774
41,90,851192
41,90,848478
41,90,854191
41,90,861242
41,90,848912
41,90,874174
41,90,836666
41,90,851211
41,90,863035
41,90,860640
41,90,847979
41,90,875795
41,90,859267
41,91,881701
41,91,839345
41,91,872692
41,91,852816
41,91,889783
41,91,837898
41,91,867900
41,91,835946
41,91,849535
41,91,838401
41,91,863244
41,91,847380
41,91,889595
41,91,851013
41,91,863012
41,91,859482
41,91,871542
41,91,837484
41,91,869252
41,91,849209
41,92,848362
41,92,836982
41,92,880076
41,92,838364
41,92,845430
41,92,849046
41,92,882970
41,92,859332
41,92,880846
41,92,849645
41,92,848367
41,92,868170
41,92,884524
41,92,851819
41,92,862153
41,92,883964
41,92,850495
41,92,846935
41,92,872709
41,92,848662
41,93,877224
41,93,860339
41,93,847849
41,93,839829
41,93,869292
41,93,848080
41,93,890729
41,93,845492
41,93,851686
41,93,846998
41,93,859536
41,93,856124
41,93,851547
41,93,851687
41,93,872932
41,93,875838
41,93,837040
41,93,845456
41,93,854746
41,93,848620
41,94,862602
41,94,850338
41,94,863264
41,94,854227
41,94,860218
41,94,863520
41,94,859501
41,94,846200
41,94,875744
41,94,860985
41,94,857610
41,94,837385
41,94,863602
41,94,848758
41,94,861706
41,94,847845
41,94,857141
41,94,847587
41,94,851378
41,94,847045
41,95,871281
41,95,847372
41,95,875607
41,95,836687
41,95,864081
41,95,841123
41,95,869975
41,95,848068
41,95,864050
41,95,849943
41,95,848658
41,95,836564
41,95,877497
41,95,838037
41,95,862913
41,95,837918
41,95,896601
41,95,852137
41,95,847984
41,95,847191
41,96,875224
41,96,850495
41,96,862673
41,96,846848
41,96,858879
41,96,838862
41,96,852884
41,96,850487
41,96,871717
41,96,844024
41,96,888240
41,96,847308
41,96,860283
41,96,837347
41,96,859097
41,96,849077
41,96,869556
41,96,862332
41,96,847392
41,96,845126
41,97,862488
41,97,847719
41,97,879486
41,97,846538
41,97,888343
41,97,837789
41,97,840105
41,97,837825
41,97,838724
41,97,851396
41,97,848077
41,97,850193
41,97,874470
41,97,874576
41,97,867692
41,97,848151
41,97,877875
41,97,850107
41,97,886919
41,97,853835
41,98,850444
41,98,838517
41,98,851169
41,98,883688
41,98,841995
41,98,859672
41,98,874044
41,98,860954
41,98,841680
41,98,867426
41,98,864497
41,98,854823
41,98,863640
41,98,835853
41,98,836346
41,98,855513
41,98,864038
41,98,871488
41,98,837790
41,98,839621
41,99,837694
41,99,862096
41,99,854385
41,99,842339
41,99,864259
41,99,838120
41,99,877101
41,99,851528
41,99,852880
41,99,838589
41,99,859024
41,99,859028
41,99,852883
41,99,851881
41,99,852474
41,99,849888
41,99,865642
41,99,848663
41,99,876553
41,99,837906
41,100,851676
41,100,849286
41,100,849783
41,100,835686
41,100,861906
41,100,859803
41,100,875898
41,100,851691
41,100,853297
41,100,847235
41,100,839005
41,100,836795
41,100,849706
41,100,865470
41,100,865022
41,100,836610
41,100,847138
41,100,847681
41,100,875178
41,100,850645
41,101,853495
41,101,837587
41,101,853492
41,101,883045
41,101,854651
41,101,848610
41,101,861333
41,101,858368
41,101,891963
41,101,854583
41,101,854215
41,101,849257
41,101,880989
41,101,852653
41,101,853477
41,101,839318
41,101,859418
41,101,874586
41,101,837927
41,101,842990
41,102,857635
41,102,856572
41,102,870301
41,102,848917
41,102,843975
41,102,849852
41,102,872912
41,102,851813
41,102,878617
41,102,838666
41,102,841303
41,102,855866
41,102,853394
41,102,846657
41,102,875776
41,102,837473
41,102,849361
41,102,842923
41,102,869224
41,102,838251
41,103,877322
41,103,850855
41,103,854058
41,103,853567
41,103,864268
41,103,850200
41,103,864716
41,103,852586
41,103,864810
41,103,874548
41,103,851907
41,103,851988
41,103,877598
41,103,838603
41,103,889751
41,103,845129
41,103,875786
41,103,851817
41,103,848797
41,103,849984
41,104,842404
41,104,845339
41,104,859539
41,104,858825
41,104,860763
41,104,836827
41,104,873798
41,104,848624
41,104,896085
41,104,851823
41,104,862589
41,104,851098
41,104,867295
41,104,874898
41,104,859523
41,104,838014
41,104,868977
41,104,853890
41,104,878893
41,104,857431
41,105,839189
41,105,864661
41,105,863562
41,105,852999
41,105,887166
41,105,838991
41,105,859366
41,105,850177
41,105,840897
41,105,837707
41,105,864285
41,105,865713
41,105,851425
41,105,837892
41,105,863788
41,105,867743
41,105,859534
41,105,867154
41,105,870552
41,105,855365
41,106,870144
41,106,851042
41,106,853280
41,106,840596
41,106,886226
41,106,858148
41,106,864565
41,106,851335
41,106,876999
41,106,838141
41,106,850421
41,106,836841
41,106,869978
41,106,855040
41,106,861865
41,106,839393
41,106,837438
41,106,849980
41,106,874937
41,106,861772
41,107,848691
41,107,864624
41,107,843109
41,107,849454
41,107,861476
41,107,853241
41,107,874712
41,107,854010
41,107,866163
41,107,837415
41,107,864821
41,107,846993
41,107,853820
41,107,866340
41,107,854380
41,107,836895
41,107,862047
41,107,851602
41,107,862748
41,107,847225
41,108,849539
41,108,848604
41,108,863738
41,108,851776
41,108,850084
41,108,838674
41,108,864239
41,108,850105
41,108,865072
41,108,837617
41,108,839954
41,108,850520
41,108,842579
41,108,847079
41,108,876389
41,108,845540
41,108,868158
41,108,839971
41,108,840953
41,108,849323
41,109,874519
41,109,859791
41,109,880237
41,109,866763
41,109,842547
41,109,855060
41,109,877262
41,109,837374
41,109,863458
41,109,839339
41,109,855535
41,109,860635
41,109,865499
41,109,845498
41,109,876348
41,109,849115
41,109,845248
41,109,848574
41,109,846397
41,109,891336
41,110,842907
41,110,850301
41,110,848538
41,110,853641
41,110,860657
41,110,861876
41,110,841336
41,110,838255
41,110,838626
41,110,851525
41,110,884911
41,110,838642
41,110,866815
41,110,849435
41,110,865370
41,110,848684
41,110,854707
41,110,875158
41,110,866329
41,110,879862
41,111,875766
41,111,849918
41,111,869523
41,111,838412
41,111,844369
41,111,848712
41,111,857871
41,111,851400
41,111,862174
41,111,850047
41,111,852776
41,111,836798
41,111,879379
41,111,837421
41,111,868226
41,111,852735
41,111,865174
41,111,837997
41,111,867507
41,111,846939
41,112,851823
41,112,853907
41,112,838164
41,112,843557
41,112,842269
41,112,847163
41,112,864060
41,112,847194
41,112,872896
41,112,849927
41,112,888374
41,112,846965
41,112,855220
41,112,848067
41,112,882004
41,112,848379
41,112,873743
41,112,864840
41,112,840862
41,112,861687
41,113,887033
41,113,851389
41,113,876109
41,113,854468
41,113,870591
41,113,839469
41,113,863585
41,113,838372
41,113,917504
41,113,879239
41,113,862723
41,113,836892
41,113,837303
41,113,864641
41,113,877788
41,113,871210
41,113,837998
41,113,838020
41,113,894253
41,113,848247
41,114,853434
41,114,852414
41,114,871616
41,114,840021
41,114,846801
41,114,851859
41,114,881206
41,114,864625
41,114,876207
41,114,850183
41,114,863126
41,114,847719
41,114,861790
41,114,851306
41,114,882978
41,114,838120
41,114,884318
41,114,838385
41,114,839950
41,114,837660
41,115,842074
41,115,862055
41,115,855056
41,115,852016
41,115,880692
41,115,839816
41,115,863433
41,115,841213
41,115,839188
41,115,855163
41,115,866844
41,115,848181
41,115,864114
41,115,852545
41,115,857403
41,115,870030
41,115,854193
41,115,867576
41,115,869306
41,115,895388
41,116,847096
41,116,872840
41,116,864428
41,116,876527
41,116,863626
41,116,872968
41,116,835511
41,116,876130
41,116,860011
41,116,872632
41,116,860883
41,116,838837
41,116,894709
41,116,894307
41,116,864472
41,116,855518
41,116,838526
41,116,912383
41,116,863369
41,116,900868
41,117,865497
41,117,863578
41,117,898030
41,117,845582
41,117,883325
41,117,883792
41,117,867586
41,117,861756
41,117,871829
41,117,838871
41,117,903339
41,117,896611
41,117,857768
41,117,862014
41,117,837596
41,117,855168
41,117,870609
41,117,879767
41,117,854860
41,117,838561
41,118,895622
41,118,868050
41,118,883954
41,118,849959
41,118,895862
41,118,883606
41,118,854917
41,118,840904
41,118,896232
41,118,871178
41,118,866906
41,118,853007
41,118,863652
41,118,880887
41,118,881286
41,118,837103
41,118,878082
41,118,864374
41,118,843033
41,118,875913
41,119,896474
41,119,885432
41,119,837492
41,119,898000
41,119,859194
41,119,862943
41,119,882931
41,119,865085
41,119,879700
41,119,855007
41,119,855588
41,119,897443
41,119,890674
41,119,840430
41,119,894861
41,119,872438
41,119,864845
41,119,870092
41,119,854956
41,119,917529
41,120,835308
41,120,861508
41,120,893915
41,120,895433
41,120,868486
41,120,845562
41,120,894405
41,120,835475
41,120,865530
41,120,850137
41,120,881892
41,120,881629
41,120,841269
41,120,866270
41,120,877537
41,120,871136
41,120,845965
41,120,877549
41,120,837151
41,120,882693
41,121,881365
41,121,860011
41,121,855120
41,121,861696
41,121,881032
41,121,858414
41,121,867504
41,121,838947
41,121,864651
41,121,881582
41,121,835953
41,121,882371
41,121,866449
41,121,861695
41,121,866352
41,121,867995
41,121,875314
41,121,858665
41,121,876546
41,121,850959
41,122,871218
41,122,841265
41,122,885315
41,122,870329
41,122,869701
41,122,843440
41,122,866846
41,122,891085
41,122,837125
41,122,884293
41,122,869583
41,122,857121
41,122,880931
41,122,861171
41,122,869516
41,122,877657
41,122,876556
41,122,864882
41,122,844964
41,122,851371
41,123,870307
41,123,851271
41,123,852335
41,123,849610
41,123,892542
41,123,908734
41,123,865869
41,123,858410
41,123,864422
41,123,851202
41,123,885506
41,123,836256
41,123,914471
41,123,859353
41,123,835914
41,123,899791
41,123,844167
41,123,911125
41,123,880236
41,123,887601
41,124,864012
41,124,860406
41,124,841087
41,124,851673
41,124,858303
41,124,867962
41,124,851684
41,124,893703
41,124,852211
41,124,905869
41,124,896379
41,124,859861
41,124,855137
41,124,864284
41,124,851737
41,124,884340
41,124,855493
41,124,837557
41,124,879253
41,124,855771
41,125,862932
41,125,865064
41,125,873566
41,125,859285
41,125,876936
41,125,852118
41,125,851290
41,125,906431
41,125,901553
41,125,883954
41,125,877430
41,125,919868
41,125,879062
41,125,854294
41,125,858887
41,125,859068
41,125,865438
41,125,851433
41,125,914203
41,125,863432
41,126,836551
41,126,879139
41,126,878315
41,126,868021
41,126,880068
41,126,870133
41,126,860150
41,126,836059
41,126,852617
41,126,851933
41,126,903689
41,126,897528
41,126,868561
41,126,877979
41,126,863486
41,126,913427
41,126,853185
41,126,848382
41,126,883443
41,126,865918
41,127,850804
41,127,912557
41,127,855406
41,127,871091
41,127,861717
41,127,860845
41,127,880235
41,127,892274
41,127,889478
41,127,885619
41,127,851235
41,127,856158
41,127,894630
41,127,850930
41,127,865022
41,127,894732
41,127,868830
41,127,931463
41,127,897749
41,127,833789
41,128,855349
41,128,874856
41,128,880462
41,128,865666
41,128,884618
41,128,860317
41,128,848988
41,128,871457
41,128,844356
41,128,883856
41,128,850627
41,128,898788
41,128,864265
41,128,837287
41,128,853296
41,128,887117
41,128,843928
41,128,867065
41,128,897983
41,128,885458
41,129,876111
41,129,900877
41,129,836650
41,129,880709
41,129,874286
41,129,838544
41,129,893528
41,129,917234
41,129,858815
41,129,858336
41,129,869745
41,129,853678
41,129,898496
41,129,850150
41,129,859006
41,129,879327
41,129,851264
41,129,854622
41,129,924618
41,129,843793
41,130,865964
41,130,852176
41,130,885189
41,130,878358
41,130,899868
41,130,852813
41,130,854749
41,130,868803
41,130,853157
41,130,852031
41,130,915890
41,130,857576
41,130,872406
41,130,854081
41,130,841269
41,130,894928
41,130,903677
41,130,877727
41,130,879278
41,130,854003
41,131,851946
41,131,887483
41,131,842733
41,131,865771
41,131,852089
41,131,874363
41,131,856766
41,131,883253
41,131,835521
41,131,859304
41,131,868120
41,131,880799
41,131,861214
41,131,896229
41,131,854900
41,131,848678
41,131,868544
41,131,852157
41,131,865884
41,131,873050
41,132,851375
41,132,862112
41,132,837227
41,132,852241
41,132,861498
41,132,898072
41,132,882275
41,132,876002
41,132,908050
41,132,852150
41,132,898304
41,132,855480
41,132,869589
41,132,868944
41,132,851887
41,132,851586
41,132,912948
41,132,864259
41,132,838109
41,132,876578
41,133,862447
41,133,895066
41,133,909127
41,133,874000
41,133,861468
41,133,838778
41,133,851157
41,133,873183
41,133,894001
41,133,897534
41,133,851035
41,133,876014
41,133,861557
41,133,898651
41,133,859357
41,133,882071
41,133,852480
41,133,852551
41,133,852108
41,133,911277
41,134,864553
41,134,853544
41,134,869424
41,134,837797
41,134,895651
41,134,907321
41,134,880292
41,134,868264
41,134,837309
41,134,887515
41,134,857808
41,134,877094
41,134,884935
41,134,853920
41,134,889014
41,134,838742
41,134,869257
41,134,852577
41,134,890821
41,134,844786
41,135,852920
41,135,895013
41,135,910026
41,135,912361
41,135,837313
41,135,879257
41,135,878179
41,135,908219
41,135,898335
41,135,875497
41,135,854259
41,135,852493
41,135,863650
41,135,851353
41,135,847150
41,135,856018
41,135,835077
41,135,875240
41,135,853661
41,135,898098
41,136,851456
41,136,870272
41,136,857952
41,136,852938
41,136,851847
41,136,913823
41,136,874013
41,136,838974
41,136,862763
41,136,843141
41,136,892740
41,136,882026
41,136,870262
41,136,859249
41,136,838762
41,136,879630
41,136,835656
41,136,898567
41,136,895859
41,136,852156
41,137,924208
41,137,861056
41,137,868415
41,137,835699
41,137,910945
41,137,858396
41,137,852626
41,137,853352
41,137,892519
41,137,846722
41,137,843441
41,137,880065
41,137,835645
41,137,892181
41,137,912569
41,137,913974
41,137,862663
41,137,838377
41,137,865638
41,137,862816
41,138,895847
41,138,896167
41,138,903522
41,138,864304
41,138,872279
41,138,895593
41,138,855938
41,138,855156
41,138,856400
41,138,853082
41,138,899851
41,138,925030
41,138,856597
41,138,852359
41,138,880582
41,138,838051
41,138,913016
41,138,863829
41,138,874230
41,138,874963
41,139,873786
41,139,848028
41,139,851421
41,139,887097
41,139,869135
41,139,872650
41,139,843524
41,139,853571
41,139,884133
41,139,862184
41,139,856152
41,139,856733
41,139,853702
41,139,876841
41,139,906284
41,139,854133
41,139,856849
41,139,855861
41,139,835703
41,139,887525
41,140,868221
41,140,870953
41,140,861587
41,140,867083
41,140,877863
41,140,851903
41,140,866135
41,140,894807
41,140,911125
41,140,866378
41,140,895096
41,140,918872
41,140,869438
41,140,847346
41,140,858356
41,140,851951
41,140,850621
41,140,938660
41,140,866067
41,140,837477
41,141,877044
41,141,837380
41,141,905509
41,141,913492
41,141,857539
41,141,878974
41,141,874609
41,141,870320
41,141,835971
41,141,895078
41,141,865265
41,141,862147
41,141,855931
41,141,912023
41,141,870261
41,141,849230
41,141,867007
41,141,858158
41,141,876688
41,141,865097
41,142,884451
41,142,855220
41,142,859203
41,142,860814
41,142,871730
41,142,874702
41,142,878474
41,142,884332
41,142,863844
41,142,865881
41,142,853195
41,142,853303
41,142,885590
41,142,862836
41,142,861077
41,142,856394
41,142,860813
41,142,895193
41,142,855153
41,142,883131
41,143,843806
41,143,861680
41,143,858867
41,143,927133
41,143,857466
41,143,847059
41,143,885825
41,143,877836
41,143,878393
41,143,894206
41,143,872992
41,143,878110
41,143,898161
41,143,835940
41,143,853481
41,143,892842
41,143,868020
41,143,855304
41,143,838807
41,143,842553
41,144,911001
41,144,853415
41,144,845662
41,144,857811
41,144,851303
41,144,880170
41,144,855793
41,144,886126
41,144,863352
41,144,859704
41,144,896074
41,144,893807
41,144,899099
41,144,873847
41,144,877988
41,144,838849
41,144,894540
41,144,853236
41,144,896003
41,144,883578
41,145,893751
41,145,852595
41,145,873336
41,145,868168
41,145,852069
41,145,858964
41,145,857657
41,145,856347
41,145,875649
41,145,896480
41,145,854703
41,145,877864
41,145,867988
41,145,882097
41,145,861143
41,145,896994
41,145,858313
41,145,878267
41,145,837274
41,145,851639
41,146,852237
41,146,885857
41,146,914475
41,146,836563
41,146,851801
41,146,856028
41,146,895909
41,146,837034
41,146,893958
41,146,858693
41,146,871520
41,146,880898
41,146,895384
41,146,853863
41,146,837788
41,146,894676
41,146,910915
41,146,893731
41,146,865467
41,146,874101
41,147,895836
41,147,893859
41,147,853366
41,147,874933
41,147,847807
41,147,868473
41,147,896123
41,147,879909
41,147,915246
41,147,884190
41,147,839948
41,147,859265
41,147,853007
41,147,851121
41,147,869861
41,147,868800
41,147,857621
41,147,838746
41,147,904487
41,147,839807
41,148,895229
41,148,862665
41,148,873783
41,148,870908
41,148,851257
41,148,854155
41,148,852388
41,148,924995
41,148,849489
41,148,859520
41,148,878139
41,148,837919
41,148,923076
41,148,837285
41,148,861704
41,148,875547
41,148,836890
41,148,865318
41,148,912465
41,148,861213
41,149,855709
41,149,912757
41,149,863401
41,149,879351
41,149,868142
41,149,873003
41,149,892167
41,149,851204
41,149,851952
41,149,851584
41,149,876720
41,149,901541
41,149,852012
41,149,855841
41,149,852557
41,149,928337
41,149,838014
41,149,860880
41,149,857145
41,149,904662
41,150,852224
41,150,913724
41,150,898066
41,150,878918
41,150,924470
41,150,837715
41,150,910147
41,150,847405
41,150,887369
41,150,870721
41,150,838232
41,150,851927
41,150,867796
41,150,857954
41,150,866157
41,150,873784
41,150,845275
41,150,874016
41,150,878740
41,150,838196
41,151,861134
41,151,855802
41,151,863574
41,151,851919
41,151,855851
41,151,857004
41,151,837063
41,151,908044
41,151,853700
41,151,885153
41,151,882437
41,151,884946
41,151,864853
41,151,858082
41,151,837737
41,151,852295
41,151,898224
41,151,897545
41,151,833133
41,151,890578
41,152,844092
41,152,863040
41,152,837615
41,152,893509
41,152,902532
41,152,909436
41,152,852027
41,152,916614
41,152,863057
41,152,881200
41,152,904475
41,152,899115
41,152,910261
41,152,846866
41,152,887145
41,152,880808
41,152,853830
41,152,853257
41,152,882507
41,152,859859
41,153,866036
41,153,870199
41,153,839920
41,153,880588
41,153,897933
41,153,837271
41,153,861469
41,153,855775
41,153,863948
41,153,851805
41,153,912109
41,153,856714
41,153,856420
41,153,886010
41,153,879117
41,153,879235
41,153,892408
41,153,898301
41,153,869027
41,153,836341
41,154,860226
41,154,863301
41,154,915259
41,154,839987
41,154,859036
41,154,863485
41,154,867405
41,154,900925
41,154,836820
41,154,863147
41,154,855710
41,154,863455
41,154,870267
41,154,900917
41,154,865149
41,154,848471
41,154,902022
41,154,852699
41,154,865663
41,154,893576
41,155,886551
41,155,880118
41,155,860460
41,155,878210
41,155,847597
41,155,864717
41,155,897439
41,155,870791
41,155,837112
41,155,880690
41,155,896820
41,155,837359
41,155,861119
41,155,868055
41,155,853400
41,155,852820
41,155,912835
41,155,862708
41,155,850794
41,155,903792
41,156,856037
41,156,887453
41,156,888087
41,156,873799
41,156,879263
41,156,853836
41,156,860585
41,156,880314
41,156,901459
41,156,864796
41,156,872163
41,156,838399
41,156,867332
41,156,895905
41,156,880003
41,156,861540
41,156,920042
41,156,852321
41,156,852585
41,156,883483
41,157,863003
41,157,849377
41,157,869845
41,157,859596
41,157,886366
41,157,881395
41,157,859842
41,157,856505
41,157,850906
41,157,851098
41,157,883159
41,157,895227
41,157,866468
41,157,881763
41,157,915396
41,157,865943
41,157,898649
41,157,846870
41,157,860651
41,157,879433
41,158,851998
41,158,886660
41,158,900989
41,158,869561
41,158,885217
41,158,864248
41,158,877452
41,158,861943
41,158,859902
41,158,878692
41,158,870584
41,158,836324
41,158,852652
41,158,882368
41,158,894524
41,158,848697
41,158,915957
41,158,847868
41,158,876415
41,158,899592
41,159,838505
41,159,917550
41,159,849458
41,159,852542
41,159,851874
41,159,886200
41,159,877360
41,159,879607
41,159,872644
41,159,853154
41,159,878273
41,159,866881
41,159,879371
41,159,878769
41,159,853867
41,159,892221
41,159,854750
41,159,845190
41,159,864051
41,159,879174
41,160,844473
41,160,872823
41,160,869095
41,160,848962
41,160,887300
41,160,840508
41,160,851135
41,160,851388
41,160,887174
41,160,887101
41,160,858307
41,160,849551
41,160,852407
41,160,894885
41,160,912415
41,160,876647
41,160,880832
41,160,853253
41,160,869778
41,160,870148
41,161,865422
41,161,867742
41,161,863352
41,161,849479
41,161,881498
41,161,897475
41,161,837317
41,161,873171
41,161,858384
41,161,841177
41,161,863079
41,161,882447
41,161,867457
41,161,840802
41,161,895544
41,161,885350
41,161,890589
41,161,895137
41,161,878119
41,161,882688
41,162,853283
41,162,864550
41,162,895294
41,162,853482
41,162,865479
41,162,876896
41,162,847858
41,162,873477
41,162,872521
41,162,837488
41,162,873026
41,162,854593
41,162,853668
41,162,853322
41,162,856521
41,162,876674
41,162,850283
41,162,858774
41,162,837644
41,162,889061
41,163,882602
41,163,873148
41,163,864228
41,163,837180
41,163,899976
41,163,856583
41,163,849769
41,163,900179
41,163,853151
41,163,870747
41,163,836812
41,163,879582
41,163,867990
41,163,906315
41,163,842319
41,163,854009
41,163,885386
41,163,858037
41,163,849447
41,163,897608
41,164,892370
41,164,844687
41,164,899983
41,164,897375
41,164,880900
41,164,879664
41,164,853744
