alpha,k,time
41,183,897396
41,183,888647
41,183,862089
41,183,853561
41,183,883472
41,183,856556
41,183,849507
41,183,885273
41,183,884777
41,183,867790
41,183,844474
41,183,857372
41,183,893347
41,183,853806
41,183,856461
41,184,857906
41,184,890855
41,184,881669
41,184,888618
41,184,871829
41,184,855875
41,184,886241
41,184,898665
41,184,895427
41,184,884770
41,184,854238
41,184,877772
41,184,857582
41,184,876181
41,184,859803
41,184,859919
41,184,861810
41,184,869860
41,184,845039
41,184,867882
41,185,882183
41,185,853486
41,185,864003
41,185,857074
41,185,855586
41,185,902034
41,185,902750
41,185,880039
41,185,855985
41,185,881909
41,185,856660
41,185,896355
41,185,888111
41,185,854783
41,185,858781
41,185,857778
41,185,873601
41,185,843886
41,185,895105
41,185,875131
41,186,871551
41,186,858853
41,186,852964
41,186,883334
41,186,856018
41,186,905342
41,186,857159
41,186,876904
41,186,899956
41,186,902799
41,186,885140
41,186,880754
41,186,854419
41,186,858282
41,186,895212
41,186,887702
41,186,864781
41,186,856158
41,186,861436
41,186,882729
41,187,873167
41,187,842213
41,187,883402
41,187,872505
41,187,857467
41,187,872099
41,187,882859
41,187,864148
41,187,857253
41,187,857841
41,187,866100
41,187,906234
41,187,921746
41,187,883639
41,187,895463
41,187,852077
41,187,856786
41,187,867922
41,187,902721
41,187,916138
41,188,859100
41,188,856996
41,188,882486
41,188,885938
41,188,866427
41,188,870082
41,188,846836
41,188,842622
41,188,889427
41,188,856285
41,188,903580
41,188,848050
41,188,879852
41,188,883910
41,188,851264
41,188,869118
41,188,896752
41,188,896495
41,188,850598
41,188,856564
41,189,882283
41,189,898318
41,189,858674
41,189,857971
41,189,856728
41,189,881127
41,189,890185
41,189,865096
41,189,871680
41,189,874386
41,189,862144
41,189,880335
41,189,901294
41,189,866184
41,189,851110
41,189,869956
41,189,859071
41,189,884604
41,189,853445
41,189,860842
41,190,884219
41,190,849940
41,190,857451
41,190,861822
41,190,883977
41,190,844340
41,190,885337
41,190,842147
41,190,887856
41,190,882925
41,190,842868
41,190,885419
41,190,874991
41,190,855635
41,190,878134
41,190,858797
41,190,868494
41,190,856622
41,190,869269
41,190,856740
41,191,866804
41,191,872079
41,191,913581
41,191,862716
41,191,846659
41,191,872697
41,191,866146
41,191,912331
41,191,870834
41,191,857574
41,191,858182
41,191,882812
41,191,870250
41,191,846435
41,191,884629
41,191,873400
41,191,897560
41,191,885182
41,191,901573
41,191,863625
41,192,862073
41,192,854267
41,192,898221
41,192,862195
41,192,865858
41,192,909021
41,192,912608
41,192,864028
41,192,858095
41,192,879774
41,192,893463
41,192,868228
41,192,856045
41,192,857227
41,192,910029
41,192,888356
41,192,868438
41,192,886790
41,192,887933
41,192,866577
41,193,896821
41,193,887408
41,193,854398
41,193,871546
41,193,857694
41,193,892445
41,193,846493
41,193,860825
41,193,909642
41,193,872536
41,193,842541
41,193,876499
41,193,879980
41,193,851688
41,193,874270
41,193,842597
41,193,898484
41,193,909930
41,193,901638
41,193,883354
41,194,890034
41,194,866549
41,194,856960
41,194,868599
41,194,888988
41,194,872314
41,194,869932
41,194,859050
41,194,879353
41,194,870600
41,194,863634
41,194,887217
41,194,872445
41,194,842504
41,194,875199
41,194,898205
41,194,873867
41,194,857914
41,194,859383
41,194,859871
41,195,869452
41,195,862958
41,195,882853
41,195,889500
41,195,866219
41,195,858961
41,195,867643
41,195,878446
41,195,884427
41,195,855319
41,195,884589
41,195,865142
41,195,864156
41,195,854884
41,195,883979
41,195,870086
41,195,843320
41,195,875505
41,195,895040
41,195,861224
41,196,858412
41,196,857860
41,196,878118
41,196,885286
41,196,860510
41,196,912578
41,196,874648
41,196,879866
41,196,857542
41,196,866720
41,196,894887
41,196,869014
41,196,861045
41,196,858419
41,196,891412
41,196,866856
41,196,857576
41,196,905905
41,196,886985
41,196,842552
41,197,899388
41,197,906902
41,197,842359
41,197,865555
41,197,878561
41,197,854859
41,197,864795
41,197,886617
41,197,874488
41,197,894364
41,197,865000
41,197,858450
41,197,883440
41,197,886046
41,197,880264
41,197,858450
41,197,858714
41,197,901202
41,197,884448
41,197,870653
41,198,902545
41,198,846243
41,198,842323
41,198,910128
41,198,872447
41,198,842538
41,198,858832
41,198,860571
41,198,894483
41,198,893296
41,198,847890
41,198,862633
41,198,910116
41,198,845427
41,198,899486
41,198,891012
41,198,853131
41,198,911974
41,198,874822
41,198,843632
41,199,900263
41,199,910923
41,199,881981
41,199,872825
41,199,858754
41,199,859586
41,199,923616
41,199,888422
41,199,843117
41,199,858839
41,199,871227
41,199,878731
41,199,867719
41,199,842992
41,199,886252
41,199,887098
41,199,843994
41,199,874906
41,199,880898
41,199,860376
41,200,858436
41,200,862235
41,200,877791
41,200,884287
41,200,890616
41,200,882964
41,200,875682
41,200,856544
41,200,909221
41,200,863203
41,200,870808
41,200,885497
41,200,857457
41,200,877866
41,200,880301
41,200,862292
41,200,845710
41,200,885983
41,200,880479
41,200,843461
41,201,892525
41,201,886130
41,201,874265
41,201,858015
41,201,859814
41,201,857904
41,201,868900
41,201,880309
41,201,905245
41,201,876453
41,201,868908
41,201,870651
41,201,884121
41,201,884178
41,201,857942
41,201,861008
41,201,887135
41,201,867347
41,201,847763
41,201,862106
41,202,883572
41,202,867469
41,202,867112
41,202,863130
41,202,886585
41,202,897004
41,202,844834
41,202,873080
41,202,858519
41,202,879456
41,202,868600
41,202,896889
41,202,873682
41,202,867523
41,202,869751
41,202,888011
41,202,883666
41,202,858579
41,202,857893
41,202,870304
41,203,890771
41,203,872855
41,203,899087
41,203,885686
41,203,871559
41,203,842751
41,203,885179
41,203,879005
41,203,853264
41,203,859229
41,203,857932
41,203,864408
41,203,890932
41,203,864814
41,203,870655
41,203,862564
41,203,850196
41,203,868562
41,203,886002
41,203,883418
61,1,1182022
61,1,1085118
61,1,1047955
61,1,1067108
61,1,1080713
61,1,1048556
61,1,1079526
61,1,1063727
61,1,1063011
61,1,1054499
61,1,1106622
61,1,1051926
61,1,1067653
61,1,1084439
61,1,1081046
61,1,1049860
61,1,1070740
61,1,1043665
61,1,1069336
61,1,1058522
61,2,1065476
61,2,1045438
61,2,1064767
61,2,1057716
61,2,1063793
61,2,1087412
61,2,1051700
61,2,1044970
61,2,1053012
61,2,1069452
61,2,1079102
61,2,1065738
61,2,1063547
61,2,1066428
61,2,1064620
61,2,1054763
61,2,1060234
61,2,1058170
61,2,1066425
61,2,1064023
61,3,1084783
61,3,1063157
61,3,1064633
61,3,1049062
61,3,1073836
61,3,1045738
61,3,1051127
61,3,1068627
61,3,1076584
61,3,1062545
61,3,1063002
61,3,1055204
61,3,1051873
61,3,1053900
61,3,1063766
61,3,1064097
61,3,1066076
61,3,1051798
61,3,1068298
61,3,1077331
61,4,1070005
61,4,1074258
61,4,1048134
61,4,1055221
61,4,1052474
61,4,1074210
61,4,1056789
61,4,1062574
61,4,1062436
61,4,1064778
61,4,1084730
61,4,1047658
61,4,1094208
61,4,1065658
61,4,1066921
61,4,1069784
61,4,1051155
61,4,1066179
61,4,1073681
61,4,1079298
61,5,1060474
61,5,1063850
61,5,1084466
61,5,1060407
61,5,1062492
61,5,1062524
61,5,1062164
61,5,1054939
61,5,1061404
61,5,1062771
61,5,1061097
61,5,1069916
61,5,1049159
61,5,1046217
61,5,1052742
61,5,1051676
61,5,1070605
61,5,1056018
61,5,1064634
61,5,1063194
61,6,1078059
61,6,1073122
61,6,1048160
61,6,1085253
61,6,1062804
61,6,1055622
61,6,1070231
61,6,1065783
61,6,1062949
61,6,1047559
61,6,1063618
61,6,1071246
61,6,1066081
61,6,1056318
61,6,1074140
61,6,1077245
61,6,1063803
61,6,1052079
61,6,1059462
61,6,1084887
61,7,1051990
61,7,1071914
61,7,1060080
61,7,1048896
61,7,1093542
61,7,1045988
61,7,1065541
61,7,1045495
61,7,1051400
61,7,1060246
61,7,1090108
61,7,1055730
61,7,1078608
61,7,1058640
61,7,1086748
61,7,1069835
61,7,1066994
61,7,1063051
61,7,1065865
61,7,1049267
61,8,1045597
61,8,1083973
61,8,1064125
61,8,1063628
61,8,1067109
61,8,1067486
61,8,1068311
61,8,1035576
61,8,1074860
61,8,1044983
61,8,1068641
61,8,1043473
61,8,1090087
61,8,1076465
61,8,1089192
61,8,1058564
61,8,1157262
61,8,1083938
61,8,1051147
61,8,1102577
61,9,1108385
61,9,1075348
61,9,1082739
61,9,1092709
61,9,1090029
61,9,1080447
61,9,1091000
61,9,1085865
61,9,1079800
61,9,1082726
61,9,1115392
61,9,1099554
61,9,1109690
61,9,1111837
61,9,1092953
61,9,1097884
61,9,1074247
61,9,1076414
61,9,1091936
61,9,1074910
61,10,1086494
61,10,1111661
61,10,1077442
61,10,1103452
61,10,1086865
61,10,1088544
61,10,1077655
61,10,1072030
61,10,1078994
61,10,1088500
61,10,1093888
61,10,1083538
61,10,1114713
61,10,1092763
61,10,1090869
61,10,1052427
61,10,1092081
61,10,1059221
61,10,1089039
61,10,1127235
61,11,1106931
61,11,1089453
61,11,1103482
61,11,1100502
61,11,1070008
61,11,1075978
61,11,1079704
61,11,1092409
61,11,1093491
61,11,1082994
61,11,1105299
61,11,1079652
61,11,1092751
61,11,1065498
61,11,1110428
61,11,1078845
61,11,1100409
61,11,1055879
61,11,1081289
61,11,1076133
61,12,1066049
61,12,1107424
61,12,1077941
61,12,1069430
61,12,1049344
61,12,1088009
61,12,1095344
61,12,1116151
61,12,1090606
61,12,1094397
61,12,1094186
61,12,1075872
61,12,1089489
61,12,1081897
61,12,1107632
61,12,1112447
61,12,1091841
61,12,1081159
61,12,1093527
61,12,1077064
61,13,1085468
61,13,1054708
61,13,1065855
61,13,1087036
61,13,1073866
61,13,1078448
61,13,1106610
61,13,1129243
61,13,1089475
61,13,1087220
61,13,1050665
61,13,1114481
61,13,1079382
61,13,1080340
61,13,1111818
61,13,1083577
61,13,1097312
61,13,1112165
61,13,1106178
61,13,1045386
61,14,1070965
61,14,1087092
61,14,1117111
61,14,1093164
61,14,1097483
61,14,1091406
61,14,1069746
61,14,1072260
61,14,1050428
61,14,1085170
61,14,1050967
61,14,1078186
61,14,1089636
61,14,1093240
61,14,1110991
61,14,1097847
61,14,1114875
61,14,1102947
61,14,1051781
61,14,1084483
61,15,1109817
61,15,1076050
61,15,1066302
61,15,1100060
61,15,1118566
61,15,1093827
61,15,1051573
61,15,1064908
61,15,1068743
61,15,1080052
61,15,1085777
61,15,1113372
61,15,1077685
61,15,1087039
61,15,1108186
61,15,1073074
61,15,1053261
61,15,1057754
61,15,1085437
61,15,1076562
61,16,1092972
61,16,1083310
61,16,1120497
61,16,1065404
61,16,1088392
61,16,1045072
61,16,1082911
61,16,1070991
61,16,1070876
61,16,1102947
61,16,1094424
61,16,1087712
61,16,1072747
61,16,1108289
61,16,1110581
61,16,1104867
61,16,1077349
61,16,1114952
61,16,1093501
61,16,1083541
61,17,1113547
61,17,1104692
61,17,1086921
61,17,1044882
61,17,1067502
61,17,1058359
61,17,1095018
61,17,1075465
61,17,1126457
61,17,1095567
61,17,1100154
61,17,1093880
61,17,1080823
61,17,1089126
61,17,1067245
61,17,1093521
61,17,1109642
61,17,1057322
61,17,1092846
61,17,1060196
61,18,1094086
61,18,1080595
61,18,1078828
61,18,1046569
61,18,1080850
61,18,1076175
61,18,1128544
61,18,1079492
61,18,1086879
61,18,1079209
61,18,1108857
61,18,1069424
61,18,1050399
61,18,1107039
61,18,1090054
61,18,1098245
61,18,1093062
61,18,1089984
61,18,1090122
61,18,1096608
61,19,1099095
61,19,1087855
61,19,1053271
61,19,1055134
61,19,1084180
61,19,1052616
61,19,1087846
61,19,1095627
61,19,1104815
61,19,1062225
61,19,1080308
61,19,1076367
61,19,1094256
61,19,1092317
61,19,1099514
61,19,1105438
61,19,1078425
61,19,1105306
61,19,1051286
61,19,1060981
61,20,1076695
61,20,1073139
61,20,1076535
61,20,1099310
61,20,1110445
61,20,1095005
61,20,1128941
61,20,1086590
61,20,1070176
61,20,1071546
61,20,1065934
61,20,1078037
61,20,1088436
61,20,1093424
61,20,1068541
61,20,1097102
61,20,1102591
61,20,1094880
61,20,1081796
61,20,1054318
61,21,1094484
61,21,1086225
61,21,1079553
61,21,1101621
61,21,1086469
61,21,1073299
61,21,1078846
61,21,1054782
61,21,1073097
61,21,1080938
61,21,1093989
61,21,1084258
61,21,1124687
61,21,1090547
61,21,1088881
61,21,1084710
61,21,1080132
61,21,1103380
61,21,1088156
61,21,1126340
61,22,1084570
61,22,1072099
61,22,1077717
61,22,1068834
61,22,1094721
61,22,1046361
61,22,1086179
61,22,1075588
61,22,1076005
61,22,1084224
61,22,1080739
61,22,1080425
61,22,1093753
61,22,1088247
61,22,1079090
61,22,1106982
61,22,1078833
61,22,1107587
61,22,1077781
61,22,1081098
61,23,1102527
61,23,1116228
61,23,1090677
61,23,1086801
61,23,1066402
61,23,1071091
61,23,1095661
61,23,1074432
61,23,1090058
61,23,1089758
61,23,1096338
61,23,1052848
61,23,1079708
61,23,1081436
61,23,1099352
61,23,1080243
61,23,1104200
61,23,1084805
61,23,1093014
61,23,1086972
61,24,1067243
61,24,1084024
61,24,1064421
61,24,1087161
61,24,1077978
61,24,1081321
61,24,1092255
61,24,1122652
61,24,1094959
61,24,1081691
61,24,1118058
61,24,1089264
61,24,1079282
61,24,1069577
61,24,1116080
61,24,1057112
61,24,1096356
61,24,1077800
61,24,1116449
61,24,1097750
61,25,1121116
61,25,1083107
61,25,1052408
61,25,1115068
61,25,1089847
61,25,1098848
61,25,1082965
61,25,1087366
61,25,1051916
61,25,1083680
61,25,1052942
61,25,1060833
61,25,1102459
61,25,1099602
61,25,1093035
61,25,1108915
61,25,1109080
61,25,1078375
61,25,1089079
61,25,1083123
61,26,1115529
61,26,1081522
61,26,1107341
61,26,1122561
61,26,1067110
61,26,1111940
61,26,1069127
61,26,1123435
61,26,1074284
61,26,1074311
61,26,1084512
61,26,1096066
61,26,1088911
61,26,1087885
61,26,1093223
61,26,1048948
61,26,1079797
61,26,1072130
61,26,1073553
61,26,1053438
61,27,1089519
61,27,1102474
61,27,1109191
61,27,1092686
61,27,1090104
61,27,1110767
61,27,1093033
61,27,1070775
61,27,1065007
61,27,1072425
61,27,1054907
61,27,1103137
61,27,1087915
61,27,1071906
61,27,1073761
61,27,1073091
61,27,1091893
61,27,1059606
61,27,1103276
61,27,1096501
61,28,1097534
61,28,1095542
61,28,1087114
61,28,1059377
61,28,1082716
61,28,1071391
61,28,1075497
61,28,1086209
61,28,1079459
61,28,1082191
61,28,1091871
61,28,1069261
61,28,1101508
61,28,1081625
61,28,1078793
61,28,1073732
61,28,1051912
61,28,1105437
61,28,1113010
61,28,1098381
61,29,1108141
61,29,1096974
61,29,1100011
61,29,1080043
61,29,1064931
61,29,1058440
61,29,1082437
61,29,1084753
61,29,1094555
61,29,1098987
61,29,1093995
61,29,1074494
61,29,1093693
61,29,1084717
61,29,1070079
61,29,1082407
61,29,1106323
61,29,1082036
61,29,1070568
61,29,1081445
61,30,1098400
61,30,1099560
61,30,1080316
61,30,1076334
61,30,1086399
61,30,1056134
61,30,1097299
61,30,1090111
61,30,1104038
61,30,1064553
61,30,1065002
61,30,1062103
61,30,1078955
61,30,1076608
61,30,1092085
61,30,1108260
61,30,1094616
61,30,1078482
61,30,1119486
61,30,1096411
61,31,1052901
61,31,1046014
61,31,1065277
61,31,1060810
61,31,1099076
61,31,1091206
61,31,1124538
61,31,1102628
61,31,1102490
61,31,1108753
61,31,1068925
61,31,1054050
61,31,1093108
61,31,1094773
61,31,1069933
61,31,1080516
61,31,1066121
61,31,1083048
61,31,1079611
61,31,1085794
61,32,1109013
61,32,1085007
61,32,1068602
61,32,1080574
61,32,1090866
61,32,1119739
61,32,1062782
61,32,1112110
61,32,1091075
61,32,1076605
61,32,1078924
61,32,1093771
61,32,1110089
61,32,1095007
61,32,1094135
61,32,1069238
61,32,1069285
61,32,1076031
61,32,1077077
61,32,1110004
61,33,1056051
61,33,1102504
61,33,1096672
61,33,1087727
61,33,1091571
61,33,1080583
61,33,1127741
61,33,1083454
61,33,1051263
61,33,1059168
61,33,1122907
61,33,1094181
61,33,1087877
61,33,1091490
61,33,1086228
61,33,1087780
61,33,1068058
61,33,1076961
61,33,1108553
61,33,1094897
61,34,1103822
61,34,1105665
61,34,1111314
61,34,1073230
61,34,1116605
61,34,1078867
61,34,1091342
61,34,1066355
61,34,1088348
61,34,1130558
61,34,1081356
61,34,1117224
61,34,1087053
61,34,1096683
61,34,1072273
61,34,1094725
61,34,1071728
61,34,1074214
61,34,1076048
61,34,1086845
61,35,1101913
61,35,1065194
61,35,1084792
61,35,1075831
61,35,1080758
61,35,1084530
61,35,1104489
61,35,1084257
61,35,1094361
61,35,1085098
61,35,1101287
61,35,1083279
61,35,1080564
61,35,1103513
61,35,1052237
61,35,1057269
61,35,1092503
61,35,1095402
61,35,1094115
61,35,1102793
61,36,1077247
61,36,1096087
61,36,1069330
61,36,1057114
61,36,1103420
61,36,1105876
61,36,1111999
61,36,1112493
61,36,1069858
61,36,1070881
61,36,1071653
61,36,1086661
61,36,1104089
61,36,1088806
61,36,1103075
61,36,1107329
61,36,1092048
61,36,1097417
61,36,1096209
61,36,1115931
61,37,1079098
61,37,1071413
61,37,1082527
61,37,1099575
61,37,1055439
61,37,1093894
61,37,1085112
61,37,1051009
61,37,1097153
61,37,1069979
61,37,1099387
61,37,1069595
61,37,1075765
61,37,1106603
61,37,1092371
61,37,1074437
61,37,1074952
61,37,1063285
61,37,1095532
61,37,1055306
61,38,1100030
61,38,1110872
61,38,1119927
61,38,1097978
61,38,1117115
61,38,1088693
61,38,1078240
61,38,1116784
61,38,1079497
61,38,1056192
61,38,1124538
61,38,1073970
61,38,1088953
61,38,1078337
61,38,1098956
61,38,1092524
61,38,1091578
61,38,1084145
61,38,1096806
61,38,1102279
61,39,1096753
61,39,1057779
61,39,1094854
61,39,1067220
61,39,1069570
61,39,1096718
61,39,1094132
61,39,1077611
61,39,1077872
61,39,1082062
61,39,1120976
61,39,1092744
61,39,1103885
61,39,1096759
61,39,1105183
61,39,1064572
61,39,1072229
61,39,1068140
61,39,1094598
61,39,1055060
61,40,1118652
61,40,1093524
61,40,1111017
61,40,1068626
61,40,1080049
61,40,1103040
61,40,1054559
61,40,1062432
61,40,1103455
61,40,1081744
61,40,1246553
61,40,1105513
61,40,1108245
61,40,1091982
61,40,1068111
61,40,1073496
61,40,1101083
61,40,1080445
61,40,1091971
61,40,1120232
61,41,1081033
61,41,1081587
61,41,1093916
61,41,1072703
61,41,1068919
61,41,1084726
61,41,1080856
61,41,1082203
61,41,1068728
61,41,1082341
61,41,1110726
61,41,1105754
61,41,1082925
61,41,1076604
61,41,1066590
61,41,1081983
61,41,1111857
61,41,1117402
61,41,1107476
61,41,1088984
61,42,1103015
61,42,1059340
61,42,1086804
61,42,1073016
61,42,1077627
61,42,1066736
61,42,1099422
61,42,1080561
61,42,1116290
61,42,1082320
61,42,1071465
61,42,1072227
61,42,1068341
61,42,1046475
61,42,1079520
61,42,1098706
61,42,1065973
61,42,1072189
61,42,1076861
61,42,1085395
61,43,1054459
61,43,1075901
61,43,1074615
61,43,1118070
61,43,1106049
61,43,1078028
61,43,1092884
61,43,1081486
61,43,1097317
61,43,1074245
61,43,1121454
61,43,1075891
61,43,1081658
61,43,1096528
61,43,1135109
61,43,1092145
61,43,1066900
61,43,1097564
61,43,1063296
61,43,1071137
61,44,1075091
61,44,1060929
61,44,1111008
61,44,1055363
61,44,1096182
61,44,1108056
61,44,1080448
61,44,1075644
61,44,1051557
61,44,1067837
61,44,1073449
61,44,1057560
61,44,1135789
61,44,1053758
61,44,1092967
61,44,1055537
61,44,1123894
61,44,1075881
61,44,1065365
61,44,1081016
61,45,1105669
61,45,1078696
61,45,1103017
61,45,1128754
61,45,1078028
61,45,1072076
61,45,1077357
61,45,1086400
61,45,1079445
61,45,1075942
61,45,1082052
61,45,1089204
61,45,1096044
61,45,1061443
61,45,1106447
61,45,1048640
61,45,1083128
61,45,1100904
61,45,1086500
61,45,1078759
61,46,1096493
61,46,1082232
61,46,1078358
61,46,1095356
61,46,1079167
61,46,1121120
61,46,1054906
61,46,1056585
61,46,1098425
61,46,1124522
61,46,1108663
61,46,1099944
61,46,1108675
61,46,1080013
61,46,1070674
61,46,1051984
61,46,1115949
61,46,1079357
61,46,1126722
61,46,1078565
61,47,1104003
61,47,1056341
61,47,1103321
61,47,1051737
61,47,1081772
61,47,1081837
61,47,1068466
61,47,1111733
61,47,1066153
61,47,1089360
61,47,1095890
61,47,1118789
61,47,1103634
61,47,1087152
61,47,1091039
61,47,1085016
61,47,1071592
61,47,1084595
61,47,1083010
61,47,1056896
61,48,1069793
61,48,1046750
61,48,1073674
61,48,1069900
61,48,1052641
61,48,1054183
61,48,1109073
61,48,1058796
61,48,1068197
61,48,1065149
61,48,1065451
61,48,1054877
61,48,1065103
61,48,1086258
61,48,1055122
61,48,1074074
61,48,1051913
61,48,1073545
61,48,1107746
61,48,1059858
61,49,1087549
61,49,1049924
61,49,1056293
61,49,1058227
61,49,1084298
61,49,1056073
61,49,1103168
61,49,1048754
61,49,1097429
61,49,1072877
61,49,1052962
61,49,1071637
61,49,1066598
61,49,1067060
61,49,1081115
61,49,1069260
61,49,1064128
61,49,1052012
61,49,1065330
61,49,1080418
61,50,1054131
61,50,1078926
61,50,1053996
61,50,1086505
61,50,1084361
61,50,1053981
61,50,1087234
61,50,1057982
61,50,1063808
61,50,1047374
61,50,1094638
61,50,1062093
61,50,1064805
61,50,1077228
61,50,1080739
61,50,1073553
61,50,1051311
61,50,1071022
61,50,1076719
61,50,1083384
61,51,1082137
61,51,1080687
61,51,1068366
61,51,1061162
61,51,1091985
61,51,1068802
61,51,1065471
61,51,1076219
61,51,1077940
61,51,1072917
61,51,1053972
61,51,1072813
61,51,1075570
61,51,1064077
61,51,1070405
61,51,1103551
61,51,1074717
61,51,1048183
61,51,1056209
61,51,1062624
61,52,1087853
61,52,1076692
61,52,1093095
61,52,1046580
61,52,1076471
61,52,1090097
61,52,1054789
61,52,1087222
61,52,1055444
61,52,1102795
61,52,1051043
61,52,1061859
61,52,1065884
61,52,1052473
61,52,1064342
61,52,1058581
61,52,1057462
61,52,1075134
61,52,1075896
61,52,1105286
61,53,1066516
61,53,1048793
61,53,1081689
61,53,1055773
61,53,1088463
61,53,1061840
61,53,1082450
61,53,1088340
61,53,1108278
61,53,1092031
61,53,1115836
61,53,1091756
61,53,1078738
61,53,1120916
61,53,1053744
61,53,1079350
61,53,1053824
61,53,1084545
61,53,1107364
61,53,1080032
61,54,1105171
61,54,1078897
61,54,1100160
61,54,1084788
61,54,1083922
61,54,1087622
61,54,1095669
61,54,1053333
61,54,1104454
61,54,1100433
61,54,1050387
61,54,1149207
61,54,1079472
61,54,1090145
61,54,1089899
61,54,1091521
61,54,1089825
61,54,1097326
61,54,1107645
61,54,1082464
61,55,1095454
61,55,1075410
61,55,1087302
61,55,1080850
61,55,1080854
61,55,1081033
61,55,1108210
61,55,1079119
61,55,1066183
61,55,1074859
61,55,1095086
61,55,1073140
61,55,1105153
61,55,1115791
61,55,1055724
61,55,1072389
61,55,1086738
61,55,1086629
61,55,1081973
61,55,1092312
61,56,1067791
61,56,1069964
61,56,1108756
61,56,1083615
61,56,1105646
61,56,1082218
61,56,1093918
61,56,1080819
61,56,1111486
61,56,1051594
61,56,1069932
61,56,1075800
61,56,1086855
61,56,1123666
61,56,1165122
61,56,1118507
61,56,1080788
61,56,1075845
61,56,1081270
61,56,1107907
61,57,1070733
61,57,1106586
61,57,1053631
61,57,1101028
61,57,1098331
61,57,1056137
61,57,1133103
61,57,1085898
61,57,1082860
61,57,1102726
61,57,1079533
61,57,1095771
61,57,1090783
61,57,1138089
61,57,1055089
61,57,1074189
61,57,1051606
61,57,1084901
61,57,1083263
61,57,1105284
61,58,1078049
61,58,1101441
61,58,1091833
61,58,1086514
61,58,1116787
61,58,1091962
61,58,1054696
61,58,1090012
61,58,1083862
61,58,1061788
61,58,1091133
61,58,1052330
61,58,1099529
61,58,1078060
61,58,1098317
61,58,1067764
61,58,1070761
61,58,1088236
61,58,1087461
61,58,1131944
61,59,1095001
61,59,1100339
61,59,1093669
61,59,1129955
61,59,1093750
61,59,1073561
61,59,1109839
61,59,1069708
61,59,1105736
61,59,1090052
61,59,1119635
61,59,1090889
61,59,1098909
61,59,1063072
61,59,1086380
61,59,1107117
61,59,1074883
61,59,1092217
61,59,1106799
61,59,1096430
61,60,1065364
61,60,1121597
61,60,1055266
61,60,1082674
61,60,1080852
61,60,1082275
61,60,1093365
61,60,1108730
61,60,1134830
61,60,1080482
61,60,1121189
61,60,1073773
61,60,1088528
61,60,1083424
61,60,1067060
61,60,1089955
61,60,1121512
61,60,1082480
61,60,1093060
61,60,1094622
61,61,1070211
61,61,1074593
61,61,1074594
61,61,1099727
61,61,1127300
61,61,1101030
61,61,1091361
61,61,1073811
61,61,1099048
61,61,1089781
61,61,1067763
61,61,1055612
61,61,1094994
61,61,1082156
61,61,1120816
61,61,1092263
61,61,1113164
61,61,1088532
61,61,1096099
61,61,1069792
61,62,1069631
61,62,1118645
61,62,1111449
61,62,1080735
61,62,1092415
61,62,1092774
61,62,1069896
61,62,1073916
61,62,1106381
61,62,1077052
61,62,1076238
61,62,1072179
61,62,1099173
61,62,1080250
61,62,1115517
61,62,1077385
61,62,1109013
61,62,1102950
61,62,1076452
61,62,1091255
61,63,1094123
61,63,1081118
61,63,1092131
61,63,1092072
61,63,1098407
61,63,1081363
61,63,1079139
61,63,1048730
61,63,1057391
61,63,1100583
61,63,1127221
61,63,1096192
61,63,1094931
61,63,1076572
61,63,1095184
61,63,1075146
61,63,1083054
61,63,1082938
61,63,1094288
61,63,1061667
61,64,1094446
61,64,1090073
61,64,1094471
61,64,1093547
61,64,1093354
61,64,1083283
61,64,1083488
61,64,1075487
61,64,1088186
61,64,1081214
61,64,1093969
61,64,1081265
61,64,1080487
61,64,1072817
61,64,1055088
61,64,1049864
61,64,1114756
61,64,1082824
61,64,1090800
61,64,1089265
61,65,1095308
61,65,1079427
61,65,1079138
61,65,1128325
61,65,1057248
61,65,1084888
61,65,1066628
61,65,1091184
61,65,1127784
61,65,1099026
61,65,1108334
61,65,1080678
61,65,1069315
61,65,1054462
61,65,1089357
61,65,1080894
61,65,1095253
61,65,1078199
61,65,1112976
61,65,1089676
61,66,1074062
61,66,1092465
61,66,1082568
61,66,1087098
61,66,1090502
61,66,1092500
61,66,1102594
61,66,1081322
61,66,1091649
61,66,1065720
61,66,1097156
61,66,1074631
61,66,1102556
61,66,1101980
61,66,1069638
61,66,1119232
61,66,1092930
61,66,1068487
61,66,1078991
61,66,1099892
61,67,1065156
61,67,1052290
61,67,1075437
61,67,1068976
61,67,1095414
61,67,1079993
61,67,1088231
61,67,1120113
61,67,1081402
61,67,1074058
61,67,1073419
61,67,1096670
61,67,1102502
61,67,1081102
61,67,1113342
61,67,1086895
61,67,1092058
61,67,1093913
61,67,1098740
61,67,1064717
61,68,1055884
61,68,1074713
61,68,1081261
61,68,1085015
61,68,1086515
61,68,1095893
61,68,1098733
61,68,1117828
61,68,1079366
61,68,1097830
61,68,1094698
61,68,1083324
61,68,1135093
61,68,1081207
61,68,1116361
61,68,1072849
61,68,1090678
61,68,1083584
61,68,1081430
61,68,1076193
61,69,1090051
61,69,1078053
61,69,1119991
61,69,1093052
61,69,1082564
61,69,1118242
61,69,1053241
61,69,1091463
61,69,1111346
61,69,1058360
61,69,1093164
61,69,1093295
61,69,1070957
61,69,1068904
61,69,1103930
61,69,1070257
61,69,1072200
61,69,1089448
61,69,1111128
61,69,1077127
61,70,1101726
61,70,1096699
61,70,1106395
61,70,1083811
61,70,1098552
